agent_id,current_link,current_link_enter_time,current_time,link_geometry,agent_position,duration
1000047,22487,4087.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000073,173,4093.0,4200,"LINESTRING(-122.856534 38.1011265, -122.8563104 38.1009793)",POINT (-122.8564222 38.1010529),2.0
1000070,20545,4089.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000052,3255,4093.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000031,23498,4087.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000048,11355,4091.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000022,7381,4092.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000053,21904,4088.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000036,39150,4055.0,4200,"LINESTRING(-122.8563104 38.1009793, -122.8560768 38.1009078, -122.8558378 38.1008055, -122.8556415 38.1006992, -122.8554755 38.1005811, -122.8553933 38.1004762, -122.8552289 38.1002403, -122.8551004 38.1000946, -122.854971 38.099953, -122.8546812 38.0997587, -122.854455 38.0996231, -122.8542077 38.0995005, -122.853897 38.0993014, -122.8537067 38.0991415, -122.853559 38.0989859, -122.8528787 38.0982167, -122.8521974 38.0974296)",POINT (-122.8541520655986 38.09934709051976),41.0
1000066,20545,4090.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000062,14543,4091.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000015,31735,4082.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000049,11355,4092.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000065,3255,4095.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000072,14543,4092.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000068,31735,4083.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000055,39802,4021.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000033,39388,4041.0,4200,"LINESTRING(-122.837611 38.083863, -122.8375209 38.0835721, -122.8373374 38.0833902, -122.8370366 38.083204, -122.8366324 38.0830049, -122.836505 38.082948, -122.8363037 38.0828438, -122.836135 38.082674, -122.835993 38.08245, -122.835963 38.082402, -122.8355314 38.081663, -122.8353519 38.0813726, -122.8350052 38.080921, -122.8348175 38.0806842, -122.8345434 38.080475, -122.8338326 38.0799515, -122.8334907 38.0796782, -122.8332289 38.0794665, -122.8329918 38.0792167, -122.8327295 38.0787795, -122.8325666 38.0783707, -122.8323207 38.0779072, -122.8320455 38.0775671, -122.831062 38.0766816)",POINT (-122.8343127372542 38.08033433704336),57.0
1000045,36700,4073.0,4200,"LINESTRING(-122.831062 38.0766816, -122.8308482 38.0764397, -122.8305049 38.0760479, -122.8303112 38.0757735, -122.8300359 38.0754442, -122.8297085 38.0750966, -122.828027 38.073529)",POINT (-122.8295914480463 38.07506118611965),25.0
1000036,3255,4096.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000007,23498,4090.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000028,31735,4084.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000019,21098,4091.0,4200,"LINESTRING(-122.8206749 38.0633058, -122.820623 38.0631889, -122.8205556 38.0631102, -122.8205204 38.0630761, -122.8204279 38.0629871, -122.8203224 38.0629242, -122.8199664 38.0627843, -122.8198391 38.0627378, -122.8195706 38.0626363)",POINT (-122.8201755734609 38.06290450462454),8.0
1000044,22487,4091.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000035,31735,4085.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000047,11355,4095.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000053,7381,4096.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000074,22487,4092.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000018,36700,4075.0,4200,"LINESTRING(-122.831062 38.0766816, -122.8308482 38.0764397, -122.8305049 38.0760479, -122.8303112 38.0757735, -122.8300359 38.0754442, -122.8297085 38.0750966, -122.828027 38.073529)",POINT (-122.8295914480463 38.07506118611965),25.0
1000057,20545,4094.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000004,22487,4093.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000052,20545,4095.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000048,14543,4096.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000078,39802,4025.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000045,9369,4098.0,4200,"LINESTRING(-122.828027 38.073529, -122.8275242 38.073066)",POINT (-122.8277756 38.0732975),4.0
1000049,14543,4097.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000027,31735,4088.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000054,35439,4082.0,4200,"LINESTRING(-122.8585064 38.1034983, -122.8583492 38.1033973, -122.8582422 38.1033299, -122.8580753 38.1032234, -122.8578268 38.1030693, -122.8577418 38.1030146, -122.8576466 38.1029532, -122.857519 38.1028443, -122.8574203 38.1027417, -122.8570928 38.102124, -122.8569003 38.1018093, -122.8567867 38.101606, -122.8567127 38.1014221, -122.856534 38.1011265)",POINT (-122.8573853468696 38.10243703062077),21.0
1000065,20545,4097.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000034,23498,4095.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000064,31735,4089.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000044,11355,4099.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000031,22487,4096.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000036,20545,4098.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000018,9369,4100.0,4200,"LINESTRING(-122.828027 38.073529, -122.8275242 38.073066)",POINT (-122.8277756 38.0732975),4.0
1000009,31735,4090.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000074,11355,4100.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000062,21904,4097.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000054,173,4103.0,4200,"LINESTRING(-122.856534 38.1011265, -122.8563104 38.1009793)",POINT (-122.8564222 38.1010529),2.0
1000047,14543,4100.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000063,39388,4049.0,4200,"LINESTRING(-122.837611 38.083863, -122.8375209 38.0835721, -122.8373374 38.0833902, -122.8370366 38.083204, -122.8366324 38.0830049, -122.836505 38.082948, -122.8363037 38.0828438, -122.836135 38.082674, -122.835993 38.08245, -122.835963 38.082402, -122.8355314 38.081663, -122.8353519 38.0813726, -122.8350052 38.080921, -122.8348175 38.0806842, -122.8345434 38.080475, -122.8338326 38.0799515, -122.8334907 38.0796782, -122.8332289 38.0794665, -122.8329918 38.0792167, -122.8327295 38.0787795, -122.8325666 38.0783707, -122.8323207 38.0779072, -122.8320455 38.0775671, -122.831062 38.0766816)",POINT (-122.8343127372542 38.08033433704336),57.0
1000004,11355,4101.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000072,21904,4098.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000055,23498,4098.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000007,22487,4099.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000017,39916,4013.0,4200,"LINESTRING(-122.8275242 38.073066, -122.8272577 38.0728668, -122.826924 38.072603, -122.8266349 38.072326, -122.8262855 38.0718237, -122.825533 38.07052, -122.8250801 38.0699411, -122.8248269 38.0696438, -122.8246186 38.0694027, -122.8244682 38.0692301, -122.824225 38.0690495, -122.8233503 38.068359, -122.8232263 38.0682419, -122.823132 38.068122, -122.823072 38.0679787, -122.8230483 38.0679097, -122.8230366 38.0678695, -122.822803 38.0671587, -122.8224428 38.0664325, -122.8218719 38.0656396, -122.8215545 38.0652031, -122.8211579 38.0646892, -122.8206749 38.0633058)",POINT (-122.823819124133 38.0683752155456),94.0
1000060,31735,4094.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000031,11355,4104.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000062,7381,4105.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000044,14543,4104.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000059,36250,4086.0,4200,"LINESTRING(-122.8618114 38.1052691, -122.8616419 38.1051247, -122.8614362 38.1050311, -122.8611963 38.1049523, -122.8609358 38.1049341, -122.8606423 38.1049097, -122.860488 38.1048743, -122.860353 38.1047908, -122.8602148 38.1046315, -122.860102 38.104507, -122.8585064 38.1034983)",POINT (-122.8601314064879 38.1044692980222),24.0
1000072,7381,4106.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000048,21904,4102.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000061,39150,4069.0,4200,"LINESTRING(-122.8563104 38.1009793, -122.8560768 38.1009078, -122.8558378 38.1008055, -122.8556415 38.1006992, -122.8554755 38.1005811, -122.8553933 38.1004762, -122.8552289 38.1002403, -122.8551004 38.1000946, -122.854971 38.099953, -122.8546812 38.0997587, -122.854455 38.0996231, -122.8542077 38.0995005, -122.853897 38.0993014, -122.8537067 38.0991415, -122.853559 38.0989859, -122.8528787 38.0982167, -122.8521974 38.0974296)",POINT (-122.8541520655986 38.09934709051976),41.0
1000001,35492,4089.0,4200,"LINESTRING(-122.8051495 38.0642518, -122.805141 38.0641519, -122.8051359 38.0641021, -122.8051289 38.0640532, -122.8051185 38.0640012, -122.8051052 38.0639496, -122.8050906 38.0638964, -122.8050751 38.0638466, -122.805059 38.0637966, -122.8050397 38.0637469, -122.8050203 38.0637048, -122.8049985 38.063662, -122.8049767 38.0636214, -122.8049517 38.0635781, -122.8049208 38.0635308, -122.8048906 38.0634856, -122.8048584 38.0634425, -122.8048272 38.0634026, -122.8047923 38.0633617, -122.8047551 38.063322, -122.8046863 38.0632487, -122.8045452 38.0631016, -122.803284 38.0617773)",POINT (-122.8043426303101 38.06294537513259),21.0
1000058,37862,4079.0,4200,"LINESTRING(-122.8651627 38.1091492, -122.8647918 38.1088728, -122.864374 38.1085086, -122.8639754 38.1081192, -122.863699 38.1078233, -122.8633739 38.1074358, -122.8632233 38.1072011, -122.8631 38.1069525, -122.8630336 38.1068394, -122.8629076 38.1067191, -122.8626994 38.1065637, -122.8624454 38.1063619, -122.8623115 38.1062178, -122.8620082 38.105654)",POINT (-122.8634905430301 38.10747839330791),31.0
1000074,14543,4105.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000078,23498,4102.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000022,31735,4096.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000037,39802,4034.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000049,21904,4103.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000019,29179,4099.0,4200,"LINESTRING(-122.8195706 38.0626363, -122.8189517 38.062398, -122.8186679 38.0622539, -122.8182282 38.0619502, -122.8180972 38.0618435, -122.8180446 38.0617996, -122.8176649 38.0615888)",POINT (-122.8185955461964 38.06215486651984),12.0
1000004,14543,4106.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000051,39802,4035.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000071,35837,4093.0,4200,"LINESTRING(-122.8587377 38.1014486, -122.8583013 38.1015206, -122.8573937 38.1013003, -122.8573781 38.100993, -122.8572096 38.1009078, -122.857044 38.100848, -122.856534 38.1011265)",POINT (-122.8575846338444 38.10122986703436),19.0
1000007,11355,4107.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000034,22487,4104.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000061,3255,4110.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000001,1583,4110.0,4200,"LINESTRING(-122.803284 38.0617773, -122.8030662 38.0615477)",POINT (-122.8031751 38.0616625),3.0
1000056,39802,4036.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000011,39388,4056.0,4200,"LINESTRING(-122.837611 38.083863, -122.8375209 38.0835721, -122.8373374 38.0833902, -122.8370366 38.083204, -122.8366324 38.0830049, -122.836505 38.082948, -122.8363037 38.0828438, -122.836135 38.082674, -122.835993 38.08245, -122.835963 38.082402, -122.8355314 38.081663, -122.8353519 38.0813726, -122.8350052 38.080921, -122.8348175 38.0806842, -122.8345434 38.080475, -122.8338326 38.0799515, -122.8334907 38.0796782, -122.8332289 38.0794665, -122.8329918 38.0792167, -122.8327295 38.0787795, -122.8325666 38.0783707, -122.8323207 38.0779072, -122.8320455 38.0775671, -122.831062 38.0766816)",POINT (-122.8343127372542 38.08033433704336),57.0
1000002,39916,4019.0,4200,"LINESTRING(-122.8275242 38.073066, -122.8272577 38.0728668, -122.826924 38.072603, -122.8266349 38.072326, -122.8262855 38.0718237, -122.825533 38.07052, -122.8250801 38.0699411, -122.8248269 38.0696438, -122.8246186 38.0694027, -122.8244682 38.0692301, -122.824225 38.0690495, -122.8233503 38.068359, -122.8232263 38.0682419, -122.823132 38.068122, -122.823072 38.0679787, -122.8230483 38.0679097, -122.8230366 38.0678695, -122.822803 38.0671587, -122.8224428 38.0664325, -122.8218719 38.0656396, -122.8215545 38.0652031, -122.8211579 38.0646892, -122.8206749 38.0633058)",POINT (-122.823819124133 38.0683752155456),94.0
1000058,5841,4110.0,4200,"LINESTRING(-122.8620082 38.105654, -122.8618114 38.1052691)",POINT (-122.8619098 38.10546155),3.0
1000030,36250,4090.0,4200,"LINESTRING(-122.8618114 38.1052691, -122.8616419 38.1051247, -122.8614362 38.1050311, -122.8611963 38.1049523, -122.8609358 38.1049341, -122.8606423 38.1049097, -122.860488 38.1048743, -122.860353 38.1047908, -122.8602148 38.1046315, -122.860102 38.104507, -122.8585064 38.1034983)",POINT (-122.8601314064879 38.1044692980222),24.0
1000048,7381,4110.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000047,21904,4106.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000071,173,4112.0,4200,"LINESTRING(-122.856534 38.1011265, -122.8563104 38.1009793)",POINT (-122.8564222 38.1010529),2.0
1000023,39916,4020.0,4200,"LINESTRING(-122.8275242 38.073066, -122.8272577 38.0728668, -122.826924 38.072603, -122.8266349 38.072326, -122.8262855 38.0718237, -122.825533 38.07052, -122.8250801 38.0699411, -122.8248269 38.0696438, -122.8246186 38.0694027, -122.8244682 38.0692301, -122.824225 38.0690495, -122.8233503 38.068359, -122.8232263 38.0682419, -122.823132 38.068122, -122.823072 38.0679787, -122.8230483 38.0679097, -122.8230366 38.0678695, -122.822803 38.0671587, -122.8224428 38.0664325, -122.8218719 38.0656396, -122.8215545 38.0652031, -122.8211579 38.0646892, -122.8206749 38.0633058)",POINT (-122.823819124133 38.0683752155456),94.0
1000031,14543,4109.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000053,31735,4100.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000017,21098,4107.0,4200,"LINESTRING(-122.8206749 38.0633058, -122.820623 38.0631889, -122.8205556 38.0631102, -122.8205204 38.0630761, -122.8204279 38.0629871, -122.8203224 38.0629242, -122.8199664 38.0627843, -122.8198391 38.0627378, -122.8195706 38.0626363)",POINT (-122.8201755734609 38.06290450462454),8.0
1000049,7381,4111.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000055,22487,4107.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000025,39802,4039.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000020,39438,4057.0,4200,"LINESTRING(-122.8176649 38.0615888, -122.8175464 38.0615778, -122.8173531 38.0615914, -122.8167014 38.0617736, -122.8164628 38.0618391, -122.8163502 38.061871, -122.8126478 38.0629577, -122.8121321 38.0631088, -122.8116157 38.0632838, -122.811346 38.0634145, -122.8112422 38.0634648, -122.8107745 38.063752, -122.8105433 38.0639061, -122.8103817 38.0640068, -122.8100476 38.0642113, -122.8097848 38.0643498, -122.8095659 38.064443, -122.8093056 38.0645154, -122.8091514 38.0645459, -122.8089992 38.0645579, -122.8085809 38.0645605, -122.8083871 38.0645442, -122.8069673 38.0644115, -122.8057576 38.0643059, -122.8051495 38.0642518)",POINT (-122.8114374329763 38.06334506200736),59.0
1000069,39150,4075.0,4200,"LINESTRING(-122.8563104 38.1009793, -122.8560768 38.1009078, -122.8558378 38.1008055, -122.8556415 38.1006992, -122.8554755 38.1005811, -122.8553933 38.1004762, -122.8552289 38.1002403, -122.8551004 38.1000946, -122.854971 38.099953, -122.8546812 38.0997587, -122.854455 38.0996231, -122.8542077 38.0995005, -122.853897 38.0993014, -122.8537067 38.0991415, -122.853559 38.0989859, -122.8528787 38.0982167, -122.8521974 38.0974296)",POINT (-122.8541520655986 38.09934709051976),41.0
1000034,11355,4112.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
